id,jobId,title,description,location,country,state,city,jobType,salary,skills,experienceLevel,currency,applicationUrl,benefits,approvalStatus,brokenLink,jobStatus,responsibilities,workSettings,roleCategory,qualifications,companyLogo,companyName,ipBlocked,createdAt,updatedAt,minSalary,maxSalary,postedDate,category
ec66bf0e-b2a4-4b3a-ae4c-c31f612a118e,nigel_frank_international_a0MaA0000005577.1_1753860617,ERP Consultant (Supply Chain) F&O,"Dynamics 365 Supply Chain Management (F&O) Consultant
Job Overview:
We are seeking a skilled Dynamics 365 Supply Chain Management (F&O) Consultant to implement and optimize Microsoft Dynamics 365 solutions for our clients. You will work closely with clients to understand their business needs, configure the system, and ensure a smooth deployment of Dynamics 365 Supply Chain Management solutions.",Sweden,Sweden,,,fullTime,"60,000 to 70,000 SEK","['Dynamics 365 Finance & Operations', 'Supply Chain Management', 'System configuration', 'Customization', 'Integration', 'Procurement', 'Inventory', 'Logistics']",intermediate,SEK,https://www.nigelfrank.com/job/a0MaA0000005577.1_1753860617/erp-consultant-supply-chain-fampo,[],,False,active,"['Consult with clients to understand their supply chain needs and provide tailored Dynamics 365 F&O solutions.', 'Design, configure, and implement Supply Chain Management processes (procurement, inventory, logistics, etc.).', 'Customize the system and integrate it with other enterprise applications.', 'Provide user training and post-implementation support.', 'Assist in data migration and testing to ensure quality and system functionality.', 'Collaborate with project teams to ensure successful project delivery.']",,functional consultant,"['Experience with Dynamics 365 F&O, particularly in the Supply Chain Management module.', 'Strong knowledge of supply chain processes and best practices.', 'Hands-on experience in system configuration, customization, and integration.', 'Excellent communication skills and problem-solving abilities.', 'Microsoft Certified: Dynamics 365 Supply Chain Management Functional Consultant Associate.', 'Previous consulting or client-facing experience.', 'Swedish and English speaking']",,Nigel Frank International,False,2025-08-11 19:57:33.775177,2025-08-13 20:26:27.946430,70000,60000,2025-08-11 19:41:12.800262,consultant
92aa79b4-db37-4a5d-b19e-ea91bebaf6a5,nigel_frank_international_a0MaA000000Ngg5.6_1754665791,D365 SCM Consultant,"Remote Supply Chain Consultant - Join a Rapidly Growing Global Company
Location: Denmark (Remote-first with optional access to Copenhagen office)
Are you a Supply Chain expert with solid Microsoft Dynamics 365 F&O experience? Here's your chance to work on complex, large-scale projects for a global company that's rapidly expanding. This organisation is driving digital transformation and looking for experienced professionals to help deliver robust supply chain solutions within a highly regulated and fast-paced industry.
About the Role: This fully remote position gives you the freedom to work from anywhere in Denmark, with the added option of accessing a modern office in Copenhagen, the level of remote work is entirely up to you. You'll play a key role in delivering end-to-end D365 F&O Supply Chain solutions on complex pharma projects that require deep industry knowledge and precision.",Denmark,Denmark,,Copenhagen,,,"['Dynamics 365 Finance & Operations', 'Supply Chain', 'Procurement', 'Inventory', 'Warehousing', 'Production', 'Distribution', 'Pharmaceutical industry', 'Project delivery', 'Process optimization', 'Danish', 'English']",experienced,,mailto:j.valentine@nigelfrank.com,"['Fully remote flexibility', 'Work on complex, high-impact projects within the global pharmaceutical sector', 'Competitive salary and benefits', 'Career development opportunities, including training and certifications', 'Collaborative, growth-focused company culture']",,False,active,"['Design, configure, and implement Dynamics 365 F&O solutions tailored to supply chain needs within the pharmaceutical sector.', 'Optimise and align processes such as procurement, inventory, warehousing, production, and distribution across large-scale operations.', 'Collaborate with cross-functional teams to ensure smooth and compliant project delivery in a regulated environment.', 'Provide subject-matter expertise on D365 Supply Chain functionality and industry best practices.', 'Support junior consultants and continuously seek improvements in processes and systems.']",remote,functional consultant,"['Extensive experience with Microsoft Dynamics 365 F&O, with a strong focus on supply chain modules.', 'Proven track record working on complex projects, ideally within the pharmaceutical or other regulated industries.', 'Strong understanding of end-to-end supply chain processes.', 'Excellent communication and problem-solving skills.', 'Fluent in both Danish and English.']",,Nigel Frank International,False,2025-08-11 19:57:33.775177,2025-08-13 20:26:27.946430,0,0,2025-08-11 19:43:51.077340,consultant
4313aafe-8b2a-4007-865a-ce47619bb655,nigel_frank_international_a0MP9000009HEHV.1_1753890219,ERP Project Manager (D365 Business Central),"ERP Project Manager - Microsoft Dynamics 365 Business Central

The Opportunity
I am actively seeking an enthusiastic Project Manager, with experience delivering end to end Dynamics 365 ERP projects, for a brilliant new role within the UK Microsoft partner channel. The successful candidate will take the lead on a range of exciting, greenfield Dynamics 365 Business Central projects - all whilst working within a supportive environment and offering the autonomy to really drive projects.

A base salary up to £70,000 is on offer, as well as numerous company perks - operating a home working model with expectation of occasional on-site travel; project phase dependant.

Responsibilities for this role will involve:
- Managing the full project life cycle of Microsoft Dynamics 365 Business Central implementations
- Budget/ resource/ time frame management and developing all relevant project documentation
- Ensuring the successful delivery of systems to customers tailored project requirements.
- Involvement in project governance at a group level to ensure delivery best practice

For this role, my client is looking for:
- A proven track record in ERP system Project Management; D365 Business Central experience highly preferable
- Demonstrable full project life cycle management experience; from kick off to go-live
- Ability to get hands on in system/ process analysis phases, working closely with consultants
- Solid methodology expertise (AGILE/ Waterfall understanding preferable)
- Project management certifications (eg. PMP, Prince2) - preferable, not essential
- Excellent communication/ stakeholder engagement skills

What does the role offer?
- The opportunity to autonomously lead several fantastic D365 BC projects and grow your experience within the MS ecosystem
- A competitive starting salary up to £70,000
- 25 Days Holiday and company benefits scheme
- Further professional development/ training openings
- Brilliant company team events/ employee incentive schemes",England,United Kingdom,,,fullTime,"£70,000 to £75,000 GBP","['Dynamics 365 Business Central', 'ERP Project Management', 'Project Life Cycle Management', 'AGILE', 'Waterfall', 'Stakeholder Engagement', 'System/Process Analysis']",experienced,GBP,https://www.nigelfrank.com/job/a0MP9000009HEHV.1_1753890219/erp-project-manager-d365-business-central,"['25 Days Holiday', 'Company benefits scheme', 'Professional development/training openings', 'Company team events', 'Employee incentive schemes']",,False,active,"['Managing the full project life cycle of Microsoft Dynamics 365 Business Central implementations', 'Budget/resource/time frame management and developing all relevant project documentation', 'Ensuring the successful delivery of systems to customers tailored project requirements', 'Involvement in project governance at a group level to ensure delivery best practice']",remote,projectManager,"['Proven track record in ERP system Project Management; D365 Business Central experience highly preferable', 'Demonstrable full project life cycle management experience; from kick off to go-live', 'Ability to get hands on in system/process analysis phases, working closely with consultants', 'Solid methodology expertise (AGILE/Waterfall understanding preferable)', 'Project management certifications (eg. PMP, Prince2) - preferable, not essential', 'Excellent communication/stakeholder engagement skills']",,Nigel Frank International,False,2025-08-11 19:57:33.775177,2025-08-13 20:26:27.946430,75000,70000,2025-08-11 19:44:05.166010,consultant
3f98e576-f3f0-4448-8102-706adfe61198,nigel_frank_international_a0GaA000000taxJ.3_1754473167,Dynamics Business Central - Developer,"Senior Dynamics 365 Business Central Developer
Up to £70k + Benefits | Remote or Hybrid | UK-Based
My client is a fast-growing Microsoft Partner looking to bring on board a Senior Business Central Developer to play a key role in delivering high-quality customisations and technical solutions across a range of BC projects. You'll work closely with functional consultants and the wider technical team to build scalable, reliable and high-performing solutions for clients across multiple industries.",England,United Kingdom,,,fullTime,"£70,000 to £75,000 GBP","['Dynamics NAV', 'Business Central', 'AL', 'C/AL', 'API integrations', 'web services', 'extensions', 'problem-solving', 'communication']",expert,GBP,https://www.nigelfrank.com/job/a0GaA000000taxJ.3_1754473167/dynamics-business-central-developer,"['25 days holiday plus bank holidays', 'Flexible working - fully remote or hybrid', 'Clear progression pathway into Lead Developer or Technical Architect roles', 'Supportive team culture with regular knowledge sharing and development opportunities', 'Comprehensive benefits package']",,False,active,"['Design, develop and implement custom solutions within Dynamics 365 Business Central (AL and C/AL)', 'Lead the technical development of end-to-end BC implementation and upgrade projects', 'Build and maintain extensions, integrations and custom modules to meet client-specific needs', 'Collaborate with functional consultants to translate requirements into robust technical specifications', 'Upgrade legacy NAV systems to Business Central, ensuring minimal disruption and improved functionality', 'Optimise performance and ensure code quality through testing, peer reviews and best practice development', 'Provide technical support and troubleshooting for deployed solutions post go-live', 'Keep up to date with the latest BC features, tools and development practices', 'Mentor junior developers and contribute to internal development standards']",remote,developer,"['Strong hands-on development experience with Dynamics NAV and Business Central (AL and C/AL)', 'Proven experience working in a Microsoft Partner or consultancy environment', 'Solid understanding of Business Central architecture and best practice coding standards', 'Experience with API integrations, web services and extensions', 'Strong problem-solving skills and attention to detail', 'Excellent communication skills and ability to work collaboratively with cross-functional teams']",,Nigel Frank International,False,2025-08-11 19:57:33.775177,2025-08-13 20:26:27.946430,75000,70000,2025-08-11 19:44:27.376497,developer
eb209b0d-ed76-4f88-a286-5a9471b41fd6,nigel_frank_international_a0GaA000000taxJ.3_1754473166,Dynamics Business Central - Developer,"Senior Dynamics 365 Business Central Developer
Up to £70k + Benefits | Remote or Hybrid | UK-Based
My client is a fast-growing Microsoft Partner looking to bring on board a Senior Business Central Developer to play a key role in delivering high-quality customisations and technical solutions across a range of BC projects. You'll work closely with functional consultants and the wider technical team to build scalable, reliable and high-performing solutions for clients across multiple industries.",Scotland,United Kingdom,Scotland,,fullTime,"£70,000 to £75,000 GBP","['Dynamics NAV', 'Business Central', 'AL', 'C/AL', 'API integrations', 'web services', 'extensions', 'problem-solving', 'communication']",expert,GBP,https://www.nigelfrank.com/job/a0GaA000000taxJ.3_1754473166/dynamics-business-central-developer,"['25 days holiday plus bank holidays', 'Flexible working - fully remote or hybrid', 'Clear progression pathway into Lead Developer or Technical Architect roles', 'Supportive team culture with regular knowledge sharing and development opportunities', 'Comprehensive benefits package']",,False,active,"['Design, develop and implement custom solutions within Dynamics 365 Business Central (AL and C/AL)', 'Lead the technical development of end-to-end BC implementation and upgrade projects', 'Build and maintain extensions, integrations and custom modules to meet client-specific needs', 'Collaborate with functional consultants to translate requirements into robust technical specifications', 'Upgrade legacy NAV systems to Business Central, ensuring minimal disruption and improved functionality', 'Optimise performance and ensure code quality through testing, peer reviews and best practice development', 'Provide technical support and troubleshooting for deployed solutions post go-live', 'Keep up to date with the latest BC features, tools and development practices', 'Mentor junior developers and contribute to internal development standards']",remote,developer,"['Strong hands-on development experience with Dynamics NAV and Business Central (AL and C/AL)', 'Proven experience working in a Microsoft Partner or consultancy environment', 'Solid understanding of Business Central architecture and best practice coding standards', 'Experience with API integrations, web services and extensions', 'Strong problem-solving skills and attention to detail', 'Excellent communication skills and ability to work collaboratively with cross-functional teams']",,Nigel Frank International,False,2025-08-11 19:57:33.775177,2025-08-13 20:26:27.946430,75000,70000,2025-08-11 19:44:39.969386,developer
e9fd6c07-fb8a-42d4-9f04-69a48887f058,nigel_frank_international_a0MP9000009IFJZ.1_1754534974,ERP Consultant / Senior Consultant,"My client is a well-known IT solutions company in Asia with a strong reputation for project quality. They are currently offering a new position for an IT Consultant / Senior Consultant with solid experience in Dynamics 365 Business Central. This consultant will join a team of over 20 ERP specialists to deliver ERP solutions to clients across Asia, with the opportunity to work alongside professionals of different nationalities and explore the latest Microsoft technologies.",Hong Kong,Hong Kong,,Hong Kong,fullTime,"HK$40,000 to HK$55,000 HKD","['Dynamics 365 Business Central', 'Dynamics NAV', 'ERP', 'Dynamics F&O', 'Dynamics AX']",experienced,HKD,mailto:r.zhang@tenthrevolution.com,[],,False,active,"['Perform business study and analysis, consultation, implementation, training, documentation, customer support and other related services.', 'Understands the business processes, how the application supports the business processes and applies this knowledge to best solve problems.', 'Ensure end user acceptance and understanding of modifications and solutions.', 'Collaborate with other teams members to ensure projects are completed on time and with high quality']",,consultant,"['Degree in Computer Science or related subjects', 'Experienced in consultation, implementation, and support of ERP software.', 'Experience with Microsoft Dynamics 365 Business Central / Dynamics Navision / Dynamics F&O / Dynamics AX. Other ERP (SAP, Oracle, NetSuite, or other ERP solution) will consider as well.', 'Good understanding of business processes and procedures.', 'Able to speak Cantonese and English']",,Nigel Frank International,False,2025-08-11 19:57:33.775177,2025-08-13 20:26:27.946430,55000,40000,2025-08-11 19:44:50.234806,consultant
6c230a33-0c0b-4f1b-85c4-224613abb6d0,nigel_frank_international_a0MaA000000raBp.7_1754057382,Microsoft Dynamics 365 CE Developer,"D365 CE Developer - Microsoft Partner - UK (Remote/Hybrid)
Salary: £55,000 - £80,000 DOE + Benefits
Location: UK-wide (Remote with occasional client site visits)
Are you a skilled Dynamics 365 CE Developer looking to take your career to the next level? We're working with a well-established Microsoft Gold Partner who is expanding their D365 practice and looking for a passionate developer to join their growing team.
Why this role?
This is a fantastic opportunity to work on end-to-end D365 CE implementations across a variety of industries, with a focus on innovation, collaboration, and career development. You'll be part of a highly experienced team delivering cutting-edge solutions using the latest Microsoft technologies.
What you'll be doing:
- Designing and developing custom D365 CE solutions using C#, .NET, JavaScript, and Power Platform
- Working closely with functional consultants and clients to translate business requirements into technical solutions
- Integrating D365 CE with other systems and services (Azure, APIs, etc.)
- Participating in full project lifecycles - from scoping and design to deployment and support
What we're looking for:
- Proven experience developing within Dynamics 365 CE / CRM
- Strong skills in C#, .NET, JavaScript, and Power Platform (Power Automate, Power Apps)
- Experience working with Microsoft Azure services is a plus
- Excellent communication and stakeholder engagement skills
- UK-based and eligible to work without sponsorship
What's on offer:
- Competitive salary and bonus structure
- Remote-first working model with flexible hours
- Access to Microsoft certifications and ongoing training
- Collaborative, supportive team culture
- Opportunities to work on enterprise-level projects",England,United Kingdom,,,fullTime,"£55,000 - £80,000 GBP","['Dynamics 365 CE', 'CRM', 'C#', '.NET', 'JavaScript', 'Power Platform', 'Power Automate', 'Power Apps', 'Microsoft Azure']",experienced,GBP,https://www.nigelfrank.com/job/a0MaA000000raBp.7_1754057382/microsoft-dynamics-365-ce-developer-151618,"['Competitive salary and bonus structure', 'Remote-first working model with flexible hours', 'Access to Microsoft certifications and ongoing training', 'Collaborative, supportive team culture', 'Opportunities to work on enterprise-level projects']",,False,active,"['Designing and developing custom D365 CE solutions using C#, .NET, JavaScript, and Power Platform', 'Working closely with functional consultants and clients to translate business requirements into technical solutions', 'Integrating D365 CE with other systems and services (Azure, APIs, etc.)', 'Participating in full project lifecycles - from scoping and design to deployment and support']",remote,developer,"['Proven experience developing within Dynamics 365 CE / CRM', 'Strong skills in C#, .NET, JavaScript, and Power Platform (Power Automate, Power Apps)', 'Experience working with Microsoft Azure services is a plus', 'Excellent communication and stakeholder engagement skills', 'UK-based and eligible to work without sponsorship']",,Nigel Frank International,False,2025-08-07 19:38:44.267301,2025-08-13 20:26:27.946430,80000,55000,2025-08-07 19:38:29.758072,developer
9ea0dee6-6b26-43d0-92fd-7a86df39d719,nigel_frank_international_a0MP9000009HpIf.2_1754466713,D365 for Sales Consultant,Join a dynamic team dedicated to enhancing customer engagement through Microsoft Dynamics 365. Our client is seeking a D365 for Sales Consultant to join their growing Dynamics 365 CE team in a hybrid work environment based in Bedfordshire. This permanent role offers an exciting opportunity to contribute to innovative projects while benefiting from a supportive and collaborative team culture.,"Bedfordshire, England",United Kingdom,England,,fullTime,"£40,000 to £45,000 GBP","['MS Dynamics 365 Customer Engagement', 'D365 CE Sales Module', 'Sales Hub', 'Lead Management', 'Opportunity Management', 'CRM strategy', 'Communication']",intermediate,GBP,https://www.nigelfrank.com/job/a0MP9000009HpIf.2_1754466713/d365-for-sales-consultant,"['Flexible, Hybrid working model', 'Excellent Progression Opportunities', 'Enhanced Pension Contributions']",,False,active,"['Implement and optimize MS Dynamics 365 Customer Engagement solutions to meet client needs.', 'Collaborate with cross-functional teams to design effective sales strategies.', 'Provide training and support to end-users, ensuring successful software adoption.', 'Analyze data to drive actionable insights and improve customer engagement effectiveness.', 'Stay updated on industry trends and emerging technologies relevant to Dynamics 365.']",hybrid,consultant,"['Hands-on experience with D365 CE, particularly Sales Module (Sales Hub, Lead/Opportunity Management).', 'Knowledge and understanding of CRM strategy with the ability to translate business requirements into technical solutions.', 'Strong communication skills with a forward-thinking attitude, bringing ideas and a desire to build something from the ground up.']",,Nigel Frank International,False,2025-08-11 19:57:33.775177,2025-08-13 20:26:27.946430,45000,40000,2025-08-11 19:41:37.488494,consultant
266bfc79-069d-4cf9-aec4-522bc121069a,nigel_frank_international_a0GaA000000taxJ.2_1754473183,Dynamics Business Central - Developer,"Senior Dynamics 365 Business Central Developer
Up to £70k + Benefits | Remote or Hybrid | UK-Based
My client is a fast-growing Microsoft Partner looking to bring on board a Senior Business Central Developer to play a key role in delivering high-quality customisations and technical solutions across a range of BC projects. You'll work closely with functional consultants and the wider technical team to build scalable, reliable and high-performing solutions for clients across multiple industries.",England,United Kingdom,,,fullTime,"£70,000 to £75,000 GBP","['Dynamics NAV', 'Business Central', 'AL', 'C/AL', 'API integrations', 'web services', 'extensions', 'problem-solving', 'communication']",expert,GBP,https://www.nigelfrank.com/job/a0GaA000000taxJ.2_1754473183/dynamics-business-central-developer,"['25 days holiday plus bank holidays', 'Flexible working - fully remote or hybrid', 'Clear progression pathway into Lead Developer or Technical Architect roles', 'Supportive team culture with regular knowledge sharing and development opportunities', 'Comprehensive benefits package']",,False,active,"['Design, develop and implement custom solutions within Dynamics 365 Business Central (AL and C/AL)', 'Lead the technical development of end-to-end BC implementation and upgrade projects', 'Build and maintain extensions, integrations and custom modules to meet client-specific needs', 'Collaborate with functional consultants to translate requirements into robust technical specifications', 'Upgrade legacy NAV systems to Business Central, ensuring minimal disruption and improved functionality', 'Optimise performance and ensure code quality through testing, peer reviews and best practice development', 'Provide technical support and troubleshooting for deployed solutions post go-live', 'Keep up to date with the latest BC features, tools and development practices', 'Mentor junior developers and contribute to internal development standards']",remote,developer,"['Strong hands-on development experience with Dynamics NAV and Business Central (AL and C/AL)', 'Proven experience working in a Microsoft Partner or consultancy environment', 'Solid understanding of Business Central architecture and best practice coding standards', 'Experience with API integrations, web services and extensions', 'Strong problem-solving skills and attention to detail', 'Excellent communication skills and ability to work collaboratively with cross-functional teams']",,Nigel Frank International,False,2025-08-11 19:57:33.775177,2025-08-13 20:26:27.946430,75000,70000,2025-08-11 19:43:01.558147,developer
0fb52d3d-fb82-49ff-aadf-ebe66e5c2d90,nigel_frank_international_a0MaA0000010fDt.4_1754902593,D365FO Systems Accountant,"Join a dynamic team as a Systems Accountant in Hampshire! This permanent position offers an exciting opportunity to be part of the Dynamics 365 Finance & Operations team, where your expertise will contribute to enhancing financial processes and systems. The role is hybrid, allowing for flexibility while collaborating with a diverse and skilled team. Successful candidate must be based in the UK with the right to work.",Hampshire,United Kingdom,England,,fullTime,"£65,000 to £70,000 GBP","['D365FO', 'System Accountant', 'Finance System Manager', 'Dynamics AX']",expert,GBP,mailto:s.celebidachi@nigelfrank.com,[],,False,active,"['Ensure key finance systems are not only maintained but developed, you will be responsible for the overall control of the finance systems.', 'Ensure financial work is well documented through internal test processes and procedures.', 'Assist with month-end/year-end close processes and financial data validation.', 'Liaise with management accountants and finance director to ensure business requirements are understood']",hybrid,systems accountant,"['Excellent working knowledge of Dynamics 365 Finance & Operations, including budgeting and work flows.', 'A good understanding of key accountancy concepts and processes.', 'Qualified Accountant (ACA, ACCA, CIMA or equivalent)', 'Extensive communication skills']",,Nigel Frank International,False,2025-08-11 19:57:33.775177,2025-08-13 20:26:27.946430,70000,65000,2025-08-11 19:41:45.327570,administrator
1df8cf98-f3d8-4074-ad9e-50bc4ab6540c,nigel_frank_international_(on_behalf_of_a_national_discrete_manufacturer)_a0MP9000009HIjJ.4_1754589412,Senior IT Manager (ERP/Business Applications),"Senior IT Manager - ERP and Business Applications

We are working with a publicly held National Discrete Manufacturer looking for an experienced Senior IT Manager with a strong background in Microsoft Dynamics 365 Finance and Operations (F&O), enterprise applications management and leadership. The ideal candidate will have hands-on experience with Dynamics F&O and you will be responsible for leading IT initiatives, meeting with stakeholders, enhancing technology solutions, team leadership of the IT and Data teams and ensuring the seamless operation of Dynamics F&O systems to meet the growing needs of the business.","Austin, Texas, United States",United States,Texas,Austin,fullTime,150000 - 170000 USD per year,"['Dynamics 365 Finance & Operations', 'team management', 'ERP', 'leadership', 'project management', 'Artificial Intelligence', 'IT Management']",experienced,USD,https://www.nigelfrank.com/job/a0MP9000009HIjJ.4_1754589412/senior-it-manager-erp-business-applications-tx,"['Competitive salary ($150-175K+)', 'Comprehensive benefits package', 'Opportunity to lead innovative projects', 'Work with cutting-edge technology', 'Matching 401K Plan at 5%', 'Performance Bonuses', 'Comprehensive Health, Vision and Dental insurance plans with low copays', 'Health Savings Account', 'Flexible Spending Account', 'Paid Short Term and Long term disability']",,False,active,"['Define and drive the IT Enterprise Applications strategy for the organisation, aligning it with business objectives', 'Lead, manage, and develop a high-performing IT team, ensuring alignment with strategic goals and efficient resource allocation', 'Collaborate with senior management to prioritise and implement technology solutions across the board', 'Lead efforts to optimise and scale Dynamics 365 Finance & Operations, owning the ERP and other applications integrated into it from end to end', 'Build strong relationships with business stakeholders (Finance, Sales, Procurement, etc.)', 'Manage relationships with ERP vendors, consultants, and third-party service providers', 'Ensure high availability, performance, and reliability of ERP and business applications', 'Lead and mentor a team of ERP analysts, developers, and support staff', 'Foster a collaborative environment between IT and business units']",hybrid,IT Manager,"['Strong background in Microsoft Dynamics 365 Finance and Operations (F&O)', 'Experience in enterprise applications management', 'Leadership experience', 'Hands-on experience with Dynamics F&O', 'Experience leading IT initiatives and teams']",,Nigel Frank International (on behalf of a National Discrete Manufacturer),False,2025-08-11 19:57:33.775177,2025-08-13 20:26:27.946430,170000,150000,2025-08-11 19:41:55.317161,administrator
80c6b306-99fe-4b32-b987-4a74b2df586b,nigel_frank_international_a0MP9000009GdUr.1_1753866313,D365 CE Support Analyst,"We're looking for a proactive Dynamics 365 Support Analyst to join a well-established IT and Dynamics service provider. The role involves supporting a variety of client environments across cloud and on-prem setups, providing prompt issue resolution and system enhancements. You'll work closely with customers and internal teams, helping to customise and develop Dynamics 365 solutions, while also contributing to project delivery. This role offers exposure to the full Microsoft stack and is ideal for someone with experience supporting or customising internal CRM systems who is looking to advance into consultancy or technical development.",England,United Kingdom,,,fullTime,"Up to £42,000 GBP","['MS Dynamics - CRM', 'Customising Dynamics 365 (forms, business rules, security settings)', 'Data handling (exporting, cleaning, importing records)', 'Power Apps', 'Power Automate', 'Active Directory', 'Microsoft 365 Admin tools', 'JavaScript', 'C#', 'React', 'HTML', 'CSS']",intermediate,GBP,https://www.nigelfrank.com/job/a0MP9000009GdUr.1_1753866313/d365-ce-support-analyst,"['Hybrid working (office attendance required during probation)', 'Tailored mentorship aligned with your career goals', 'Training opportunities in development and consultancy pathways', 'Exposure to multiple industries and business sizes', 'Be part of a supportive and growing team']",,False,active,"['Handle incoming support tickets and service requests through Dynamics 365', 'Investigate and troubleshoot issues via phone, email, or occasional onsite visits', 'Customise and configure D365 environments - including fields, forms, workflows, and permissions', 'Manage service requests in line with SLAs, escalating where necessary', 'Assist with customer onboarding and D365 implementations', 'Participate in project work and system improvements', 'Identify opportunities for service or solution enhancements', 'Maintain clear communication with customers and internal stakeholders throughout']",hybrid,support,"['Experience customising Dynamics 365 (e.g. forms, business rules, security settings)', 'Good understanding of data handling: exporting, cleaning, and importing records', ""Minimum 2 years' experience in a desktop or application support role"", 'Clear verbal and written communication skills', 'Ability to work independently and as part of a small team']",,Nigel Frank International,False,2025-08-11 19:57:33.775177,2025-08-13 20:26:27.946430,42000,0,2025-08-11 19:47:48.029194,administrator
78fadf35-b161-4bc1-a821-d594cc1a6b54,nigel_frank_international_a0MaA000000ra3l.2_1753963099,D365 CE / Power Platform Developer,"Join a leading tech consultancy as a Dynamics 365 & Power Platform Developer, delivering innovative cloud-first solutions in a hybrid working environment. You will work closely on a single client project at a time, shaping and implementing scalable Dynamics 365 and Power Platform solutions with a focus on software engineering best practices and DevOps.",England,United Kingdom,,,fullTime,"£70,000 to £93,000 GBP","['MS Dynamics 365', 'Power Platform', 'Dynamics 365 SDK', '.Net', 'Microsoft Dataverse Web API', 'Azure DevOps', 'Azure Functions', 'Logic Apps', 'API Management', 'Azure Service Bus', 'Agile methodologies']",intermediate,GBP,https://www.nigelfrank.com/job/a0MaA000000ra3l.2_1753963099/d365-ce---power-platform-developer,"['Hybrid working model balancing office, client site, and home working', 'Opportunity to work on innovative cloud-first projects with leading-edge technology', 'Supportive, inclusive culture promoting equity, diversity, and wellbeing', 'Access to wellbeing programmes, including mental health champions and apps', ""Membership of a recognised Great Place to Work for Wellbeing and one of the World's Most Ethical Companies®"", 'Professional development opportunities and career growth in the Microsoft technology stack']",,False,active,"['Lead the development and implementation of Dynamics 365 and Power Platform solutions to meet user needs', 'Design solutions and configure Dynamics 365 and Power Platform, customising where necessary', 'Build solutions within agile teams using declarative tools and technical accelerators', 'Promote and follow software engineering best practices throughout the development lifecycle', 'Support continuous integration and continuous delivery (CI/CD) pipelines, ideally using Azure DevOps', 'Contribute ideas to improve Microsoft Business Applications technical capabilities', 'Collaborate in hybrid environments, working from company offices, client sites, and home']",hybrid,developer,"['Hands-on experience with Dynamics 365 SDK, Power Platform, and related tooling', 'Proficient in .Net, Microsoft Dataverse Web API, and Azure DevOps CI/CD setup', 'Knowledge of, or interest in, Microsoft Azure development and integrations, including Azure Functions, Logic Apps, API Management, and Azure Service Bus', 'Familiarity with agile methodologies and collaborative team environments', 'Security clearance eligibility: continuous UK residency for the last 5 years required', 'Commitment to continuous learning demonstrated through recent certifications or exams']",,Nigel Frank International,False,2025-08-07 19:38:44.267301,2025-08-13 20:26:27.946430,93000,70000,2025-08-07 18:33:13.556086,developer
f06f6a2a-2b63-44a8-9c35-d6e8eb80d2ea,nigel_frank_international_a0M1i00000X3Uiw.1_1754665791,M365 Consultant,"Ready to advance your career in Dynamics 365 Business Central? We are searching for a skilled D365 BC Consultant (Finance or Supply Chain) to join one of Denmark's leading Microsoft Dynamics partners. You'll work alongside some of the best BC talent in the country and contribute to some of the largest and most complex ERP projects in the market. This is a Denmark-wide opportunity with a hybrid work model - whether you're based in Copenhagen, Aarhus, or elsewhere, you'll have flexibility around where and how you work.",Denmark,Denmark,,,fullTime,,"['Microsoft Dynamics 365 Business Central', 'Finance', 'Supply Chain', 'ERP implementations', 'Business process mapping', 'Client communication', 'Testing', 'Training', 'Project delivery', 'Collaboration']",intermediate,,mailto:j.valentine@nigelfrank.com,"['Hybrid working model offering flexibility and work-life balance', 'Competitive salary and comprehensive benefits package', 'A strong focus on training, certifications, and long-term career development', 'Supportive and collaborative working environment']",,False,active,"['Design, configure, and implement D365 Business Central solutions tailored to finance or supply chain processes', 'Work directly with clients to map requirements and translate them into effective system solutions', 'Support clients through testing, training, and post-go-live phases', 'Collaborate with project managers, developers, and fellow consultants to ensure successful project delivery', 'Stay up to date with the latest Business Central features and best practices in your area of expertise']",hybrid,functional consultant,"['Solid hands-on experience with Microsoft Dynamics 365 Business Central, focusing on finance and/or supply chain modules', 'Background in ERP implementations within finance or supply chain domains', 'Strong understanding of end-to-end business processes in one or both areas', 'Effective communicator with a proactive, solution-oriented mindset', 'Able to work both independently and as part of a team', 'Fluency in both English and Danish is required']",,Nigel Frank International,False,2025-08-11 19:57:33.775177,2025-08-13 20:26:27.946430,0,0,2025-08-11 19:48:10.640737,consultant
